"","Sites","AB","SR","BI","Com.dist","Hunting"
"22016","16",10,7,57.94,-0.91490098004188,0
"22017","17",17,9,123.568,-0.557811453649108,0
"22018","18",10,7,72.2,-0.304285394021343,0
"22019","19",29,16,164.838,0.254564067111078,0
"22020","20",20,13,105.728,0.683746376927438,0
"22021","1",18,10,86.39,-1.11989236443133,0
"22022","2",19,10,130.718,-0.774654473469132,0
"22023","3",21,9,285.02,-0.121274545357364,0
"22024","4",44,11,616.388,0.402591289386846,0
"22025","5",28,11,401.22,-0.103848950764644,0
"22026","6",11,6,43.93,-1.65297188284342,1
"22027","7",18,13,121.744,-0.838026006137351,1
"22028","8",15,7,125.02,-0.475063981855253,1
"22029","9",21,11,125.622,0.260403464110951,1
"22030","10",25,10,167.73,0.799097476221641,1
"22031","11",12,7,59.748,-1.16142935035878,1
"22032","12",14,11,56.156,-0.891118632925657,1
"22033","13",13,8,106.91,-0.285775515484963,1
"22034","14",24,10,195.536,0.287016934702205,1
"22035","15",33,12,561.976,0.752674627610676,1
"22036","16",10,8,58.43,-0.91490098004188,0
"22037","17",21,10,241.478,-0.557811453649108,0
"22038","18",11,9,85.35,-0.304285394021343,0
"22039","19",37,14,334.468,0.254564067111078,0
"22040","20",28,10,242.13,0.683746376927438,0
"22041","1",17,8,146.39,-1.11989236443133,0
"22042","2",17,8,62.956,-0.774654473469132,0
"22043","3",25,11,351.63,-0.121274545357364,0
"22044","4",40,13,473.036,0.402591289386846,0
"22045","5",28,14,287.5,-0.103848950764644,0
"22046","6",9,5,50.9,-1.65297188284342,1
"22047","7",17,10,81.714,-0.838026006137351,1
"22048","8",16,7,93.04,-0.475063981855253,1
"22049","9",23,12,146.414,0.260403464110951,1
"22050","10",15,7,70.618,0.799097476221641,1
"22051","11",8,6,31.538,-1.16142935035878,1
"22052","12",20,10,101.806,-0.891118632925657,1
"22053","13",16,7,77.598,-0.285775515484963,1
"22054","14",16,9,95.816,0.287016934702205,1
"22055","15",32,14,499.038,0.752674627610676,1
"22056","16",14,10,130.28,-0.91490098004188,0
"22057","17",17,11,157.618,-0.557811453649108,0
"22058","18",15,7,149.95,-0.304285394021343,0
"22059","19",30,13,212.728,0.254564067111078,0
"22060","20",24,10,225.58,0.683746376927438,0
"22061","1",14,10,120.34,-1.11989236443133,0
"22062","2",15,10,82.868,-0.774654473469132,0
"22063","3",28,12,218.2,-0.121274545357364,0
"22064","4",42,13,393.538,0.402591289386846,0
"22065","5",27,11,278.33,-0.103848950764644,0
"22066","6",10,7,98.25,-1.65297188284342,1
"22067","7",11,7,41.968,-0.838026006137351,1
"22068","8",13,9,106.39,-0.475063981855253,1
"22069","9",22,13,287.038,0.260403464110951,1
"22070","10",19,8,393.258,0.799097476221641,1
"22071","11",6,6,29.668,-1.16142935035878,1
"22072","12",14,9,96.138,-0.891118632925657,1
"22073","13",17,10,229.13,-0.285775515484963,1
"22074","14",15,8,51.596,0.287016934702205,1
"22075","15",23,11,636.278,0.752674627610676,1
"22076","16",7,7,80.63,-0.91490098004188,0
"22077","17",23,13,356.438,-0.557811453649108,0
"22078","18",17,11,202.83,-0.304285394021343,0
"22079","19",39,16,254.458,0.254564067111078,0
"22080","20",29,14,165.71,0.683746376927438,0
"22081","1",16,9,171.36,-1.11989236443133,0
"22082","2",12,9,78.018,-0.774654473469132,0
"22083","3",16,10,164.03,-0.121274545357364,0
"22084","4",35,12,414.518,0.402591289386846,0
"22085","5",17,10,236.08,-0.103848950764644,0
"22086","6",14,4,34.43,-1.65297188284342,1
"22087","7",14,9,51.726,-0.838026006137351,1
"22088","8",16,7,131.97,-0.475063981855253,1
"22089","9",25,14,108.132,0.260403464110951,1
"22090","10",22,10,88.328,0.799097476221641,1
"22091","11",9,7,28.808,-1.16142935035878,1
"22092","12",17,8,97.362,-0.891118632925657,1
"22093","13",13,8,86.668,-0.285775515484963,1
"22094","14",28,13,132.768,0.287016934702205,1
"22095","15",33,14,664.006,0.752674627610676,1
"22096","16",10,8,128.18,-0.91490098004188,0
"22097","17",16,8,159.568,-0.557811453649108,0
"22098","18",11,8,175.8,-0.304285394021343,0
"22099","19",27,12,249.718,0.254564067111078,0
"22100","20",30,9,308.22,0.683746376927438,0
"22101","1",20,12,158.92,-1.11989236443133,0
"22102","2",26,14,185.328,-0.774654473469132,0
"22103","3",21,11,242.25,-0.121274545357364,0
"22104","4",55,17,518.108,0.402591289386846,0
"22105","5",20,12,249.18,-0.103848950764644,0
"22106","6",16,8,106.73,-1.65297188284342,1
"22107","7",19,7,55.244,-0.838026006137351,1
"22108","8",17,7,76.68,-0.475063981855253,1
"22109","9",24,13,80.556,0.260403464110951,1
"22110","10",11,7,67.8,0.799097476221641,1
"22111","11",9,6,47.738,-1.16142935035878,1
"22112","12",12,8,64.728,-0.891118632925657,1
"22113","13",19,10,190.84,-0.285775515484963,1
"22114","14",29,11,209.236,0.287016934702205,1
"22115","15",24,12,406.088,0.752674627610676,1
"22116","16",14,10,166.28,-0.91490098004188,0
"22117","17",18,11,139.536,-0.557811453649108,0
"22118","18",17,12,175.08,-0.304285394021343,0
"22119","19",32,17,197.658,0.254564067111078,0
"22120","20",29,12,244.56,0.683746376927438,0
"22121","1",12,8,72.37,-1.11989236443133,0
"22122","2",17,10,105.118,-0.774654473469132,0
"22123","3",18,9,151.89,-0.121274545357364,0
"22124","4",50,13,587.368,0.402591289386846,0
"22125","5",24,11,268,-0.103848950764644,0
"22126","6",11,7,107.85,-1.65297188284342,1
"22127","7",20,11,116.734,-0.838026006137351,1
"22128","8",16,7,122.53,-0.475063981855253,1
"22129","9",24,11,128.714,0.260403464110951,1
"22130","10",23,10,108.62,0.799097476221641,1
"22131","11",9,5,22.284,-1.16142935035878,1
"22132","12",14,7,52.216,-0.891118632925657,1
"22133","13",15,6,84.03,-0.285775515484963,1
"22134","14",22,11,128.898,0.287016934702205,1
"22135","15",23,11,343.128,0.752674627610676,1
"22136","16",9,8,89.91,-0.91490098004188,0
"22137","17",19,8,206.068,-0.557811453649108,0
"22138","18",12,7,128.56,-0.304285394021343,0
"22139","19",33,12,201.808,0.254564067111078,0
"22140","20",29,11,270.06,0.683746376927438,0
"22141","1",14,9,133.43,-1.11989236443133,0
"22142","2",20,11,159.088,-0.774654473469132,0
"22143","3",25,11,261.99,-0.121274545357364,0
"22144","4",33,12,339.758,0.402591289386846,0
"22145","5",18,10,240.46,-0.103848950764644,0
"22146","6",13,7,46.25,-1.65297188284342,1
"22147","7",15,8,45.064,-0.838026006137351,1
"22148","8",13,8,151.01,-0.475063981855253,1
"22149","9",23,14,168.714,0.260403464110951,1
"22150","10",12,7,111.07,0.799097476221641,1
"22151","11",15,9,138.338,-1.16142935035878,1
"22152","12",10,5,36.788,-0.891118632925657,1
"22153","13",12,6,87.16,-0.285775515484963,1
"22154","14",22,11,206.608,0.287016934702205,1
"22155","15",24,14,344.046,0.752674627610676,1
"22156","16",14,7,118.48,-0.91490098004188,0
"22157","17",21,9,155.268,-0.557811453649108,0
"22158","18",12,9,137.28,-0.304285394021343,0
"22159","19",34,14,258.308,0.254564067111078,0
"22160","20",23,9,135.62,0.683746376927438,0
"22161","1",6,5,41.01,-1.11989236443133,0
"22162","2",12,9,78.018,-0.774654473469132,0
"22163","3",15,10,157.53,-0.121274545357364,0
"22164","4",31,12,308.528,0.402591289386846,0
"22165","5",21,14,172.168,-0.103848950764644,0
"22166","6",9,7,20.61,-1.65297188284342,1
"22167","7",14,9,57.126,-0.838026006137351,1
"22168","8",10,6,43.938,-0.475063981855253,1
"22169","9",18,12,87.306,0.260403464110951,1
"22170","10",9,4,39.44,0.799097476221641,1
"22171","11",7,6,37.888,-1.16142935035878,1
"22172","12",8,6,37.768,-0.891118632925657,1
"22173","13",8,5,65.18,-0.285775515484963,1
"22174","14",14,7,45.226,0.287016934702205,1
"22175","15",16,9,252.016,0.752674627610676,1
"22176","16",10,6,131.41,-0.91490098004188,0
"22177","17",15,6,98.648,-0.557811453649108,0
"22178","18",11,6,103.95,-0.304285394021343,0
"22179","19",28,13,186.286,0.254564067111078,0
"22180","20",19,8,116.47,0.683746376927438,0
"22181","1",15,7,68.37,-1.11989236443133,0
"22182","2",19,11,187.018,-0.774654473469132,0
"22183","3",32,15,318.01,-0.121274545357364,0
"22184","4",39,15,405.878,0.402591289386846,0
"22185","5",27,11,355.29,-0.103848950764644,0
"22186","6",7,5,18.22,-1.65297188284342,1
"22187","7",10,7,32.388,-0.838026006137351,1
"22188","8",11,7,82.528,-0.475063981855253,1
"22189","9",22,12,185.57,0.260403464110951,1
"22190","10",17,7,286.27,0.799097476221641,1
"22191","11",7,6,56.738,-1.16142935035878,1
"22192","12",8,6,33.384,-0.891118632925657,1
"22193","13",11,8,142.31,-0.285775515484963,1
"22194","14",13,7,70.316,0.287016934702205,1
"22195","15",22,11,566.424,0.752674627610676,1
"22196","16",7,5,76.2,-0.91490098004188,0
"22197","17",15,10,138.498,-0.557811453649108,0
"22198","18",17,10,175.84,-0.304285394021343,0
"22199","19",35,17,437.698,0.254564067111078,0
"22200","20",47,14,478.168,0.683746376927438,0
"22201","1",14,10,86.48,-1.11989236443133,0
"22202","2",18,12,130.738,-0.774654473469132,0
"22203","3",25,14,200.968,-0.121274545357364,0
"22204","4",54,17,495.946,0.402591289386846,0
"22205","5",29,15,499.28,-0.103848950764644,0
"22206","6",7,5,20.75,-1.65297188284342,1
"22207","7",23,14,282.296,-0.838026006137351,1
"22208","8",20,13,290.618,-0.475063981855253,1
"22209","9",37,19,492.324,0.260403464110951,1
"22210","10",28,12,215.6,0.799097476221641,1
"22211","11",15,10,230.358,-1.16142935035878,1
"22212","12",25,13,358.358,-0.891118632925657,1
"22213","13",27,13,168.25,-0.285775515484963,1
"22214","14",34,14,171.494,0.287016934702205,1
"22215","15",38,17,968.168,0.752674627610676,1
"22216","16",23,13,369.6,-0.91490098004188,0
"22217","17",19,10,153.178,-0.557811453649108,0
"22218","18",15,9,195.49,-0.304285394021343,0
"22219","19",50,17,324.228,0.254564067111078,0
"22220","20",32,16,420.128,0.683746376927438,0
"22221","1",11,8,103.36,-1.11989236443133,0
"22222","2",10,8,40.298,-0.774654473469132,0
"22223","3",13,7,142.55,-0.121274545357364,0
"22224","4",27,11,331.068,0.402591289386846,0
"22225","5",12,9,133.08,-0.103848950764644,0
"22226","6",6,5,12.95,-1.65297188284342,1
"22227","7",13,9,62.826,-0.838026006137351,1
"22228","8",5,5,51.98,-0.475063981855253,1
"22229","9",18,12,86.794,0.260403464110951,1
"22230","10",8,6,89.51,0.799097476221641,1
"22231","11",4,4,13.388,-1.16142935035878,1
"22232","12",9,7,67.576,-0.891118632925657,1
"22233","13",11,7,89.068,-0.285775515484963,1
"22234","14",17,6,97.388,0.287016934702205,1
"22235","15",16,9,317.948,0.752674627610676,1
"22236","16",11,7,87.18,-0.91490098004188,0
"22237","17",18,10,159.788,-0.557811453649108,0
"22238","18",11,7,123.36,-0.304285394021343,0
"22239","19",27,14,167.968,0.254564067111078,0
"22240","20",18,9,189.08,0.683746376927438,0
"22241","1",11,6,60.19,-1.11989236443133,0
"22242","2",13,10,61.968,-0.774654473469132,0
"22243","3",17,10,117.81,-0.121274545357364,0
"22244","4",27,12,296.678,0.402591289386846,0
"22245","5",11,9,157.76,-0.103848950764644,0
"22246","6",4,4,18.3,-1.65297188284342,1
"22247","7",13,8,45.364,-0.838026006137351,1
"22248","8",14,10,116.03,-0.475063981855253,1
"22249","9",21,13,107.464,0.260403464110951,1
"22250","10",17,10,139.85,0.799097476221641,1
"22251","11",4,4,13.388,-1.16142935035878,1
"22252","12",7,7,62.038,-0.891118632925657,1
"22253","13",10,7,75.63,-0.285775515484963,1
"22254","14",19,12,111.698,0.287016934702205,1
"22255","15",24,13,505.368,0.752674627610676,1
"22256","16",10,9,68.76,-0.91490098004188,0
"22257","17",11,7,97.648,-0.557811453649108,0
"22258","18",10,8,80.1,-0.304285394021343,0
"22259","19",32,13,170.028,0.254564067111078,0
"22260","20",21,10,93.54,0.683746376927438,0
"22261","1",7,6,71.01,-1.11989236443133,0
"22262","2",20,10,87.406,-0.774654473469132,0
"22263","3",22,9,205.39,-0.121274545357364,0
"22264","4",41,15,375.028,0.402591289386846,0
"22265","5",18,11,277.848,-0.103848950764644,0
"22266","6",14,6,29.39,-1.65297188284342,1
"22267","7",10,8,32.276,-0.838026006137351,1
"22268","8",9,8,54.88,-0.475063981855253,1
"22269","9",26,12,103.08,0.260403464110951,1
"22270","10",23,8,96.1,0.799097476221641,1
"22271","11",6,5,28.276,-1.16142935035878,1
"22272","12",9,7,37.408,-0.891118632925657,1
"22273","13",10,9,105.48,-0.285775515484963,1
"22274","14",25,9,162.056,0.287016934702205,1
"22275","15",27,15,303.226,0.752674627610676,1
"22276","16",12,8,93.72,-0.91490098004188,0
"22277","17",17,10,146.348,-0.557811453649108,0
"22278","18",7,6,61.73,-0.304285394021343,0
"22279","19",25,13,150.086,0.254564067111078,0
"22280","20",33,9,148.6,0.683746376927438,0
"22281","1",11,7,93.07,-1.11989236443133,0
"22282","2",20,10,120.926,-0.774654473469132,0
"22283","3",20,10,183.81,-0.121274545357364,0
"22284","4",30,10,407.628,0.402591289386846,0
"22285","5",15,9,236.48,-0.103848950764644,0
"22286","6",5,4,22.8,-1.65297188284342,1
"22287","7",16,12,97.714,-0.838026006137351,1
"22288","8",7,6,81.26,-0.475063981855253,1
"22289","9",17,11,72.802,0.260403464110951,1
"22290","10",12,8,164.61,0.799097476221641,1
"22291","11",7,6,51.488,-1.16142935035878,1
"22292","12",11,6,58.052,-0.891118632925657,1
"22293","13",11,6,112.31,-0.285775515484963,1
"22294","14",16,8,128.286,0.287016934702205,1
"22295","15",26,11,561.058,0.752674627610676,1
"22296","16",9,7,81.76,-0.91490098004188,0
"22297","17",16,8,142.868,-0.557811453649108,0
"22298","18",14,8,173.16,-0.304285394021343,0
"22299","19",31,14,416.048,0.254564067111078,0
"22300","20",19,9,131.79,0.683746376927438,0
"22301","1",13,8,136.098,-1.11989236443133,0
"22302","2",21,14,152.568,-0.774654473469132,0
"22303","3",23,12,233.75,-0.121274545357364,0
"22304","4",45,14,651.266,0.402591289386846,0
"22305","5",21,14,236.78,-0.103848950764644,0
"22306","6",6,5,19.55,-1.65297188284342,1
"22307","7",13,9,71.806,-0.838026006137351,1
"22308","8",14,9,129.31,-0.475063981855253,1
"22309","9",31,17,274.116,0.260403464110951,1
"22310","10",23,12,296.86,0.799097476221641,1
"22311","11",8,8,57.968,-1.16142935035878,1
"22312","12",10,9,51.838,-0.891118632925657,1
"22313","13",15,9,156.43,-0.285775515484963,1
"22314","14",28,13,372.176,0.287016934702205,1
"22315","15",39,17,765.698,0.752674627610676,1
"22316","16",15,10,93.96,-0.91490098004188,0
"22317","17",33,16,361.148,-0.557811453649108,0
"22318","18",25,14,413.748,-0.304285394021343,0
"22319","19",38,16,352.158,0.254564067111078,0
"22320","20",40,14,305.64,0.683746376927438,0
"22321","1",11,8,91.56,-1.11989236443133,0
"22322","2",23,13,145.448,-0.774654473469132,0
"22323","3",21,9,223.98,-0.121274545357364,0
"22324","4",40,13,595.506,0.402591289386846,0
"22325","5",24,14,262.956,-0.103848950764644,0
"22326","6",10,9,50.838,-1.65297188284342,1
"22327","7",14,8,73.196,-0.838026006137351,1
"22328","8",6,5,68.18,-0.475063981855253,1
"22329","9",25,12,139.74,0.260403464110951,1
"22330","10",13,8,50.318,0.799097476221641,1
"22331","11",12,7,48.788,-1.16142935035878,1
"22332","12",13,9,78.298,-0.891118632925657,1
"22333","13",11,6,76.58,-0.285775515484963,1
"22334","14",29,13,188.836,0.287016934702205,1
"22335","15",27,12,446.268,0.752674627610676,1
"22336","16",14,9,136.33,-0.91490098004188,0
"22337","17",14,11,271.738,-0.557811453649108,0
"22338","18",12,9,90.27,-0.304285394021343,0
"22339","19",32,14,278.888,0.254564067111078,0
"22340","20",35,14,285.24,0.683746376927438,0
"22341","1",13,9,121.63,-1.11989236443133,0
"22342","2",21,15,87.826,-0.774654473469132,0
"22343","3",20,12,205.738,-0.121274545357364,0
"22344","4",37,12,467.128,0.402591289386846,0
"22345","5",21,13,249.018,-0.103848950764644,0
"22346","6",7,5,53.75,-1.65297188284342,1
"22347","7",19,9,67.272,-0.838026006137351,1
"22348","8",9,6,41.91,-0.475063981855253,1
"22349","9",21,13,256.074,0.260403464110951,1
"22350","10",13,7,110.18,0.799097476221641,1
"22351","11",5,4,18.938,-1.16142935035878,1
"22352","12",10,7,77.588,-0.891118632925657,1
"22353","13",7,6,60.68,-0.285775515484963,1
"22354","14",19,11,91.606,0.287016934702205,1
"22355","15",20,14,328.568,0.752674627610676,1
"22356","16",11,7,66.88,-0.91490098004188,0
"22357","17",15,8,116.768,-0.557811453649108,0
"22358","18",14,10,161.15,-0.304285394021343,0
"22359","19",21,14,133.888,0.254564067111078,0
"22360","20",24,10,133.78,0.683746376927438,0
"22361","1",31,15,259.02,-1.11989236443133,0
"22362","2",30,18,189.376,-0.774654473469132,0
"22363","3",36,19,276.276,-0.121274545357364,0
"22364","4",64,21,691.578,0.402591289386846,0
"22365","5",28,15,426.4,-0.103848950764644,0
"22366","6",18,12,74.598,-1.65297188284342,1
"22367","7",23,15,110.436,-0.838026006137351,1
"22368","8",22,14,95.416,-0.475063981855253,1
"22369","9",28,20,132.352,0.260403464110951,1
"22370","10",30,15,182.18,0.799097476221641,1
"22371","11",11,9,35.158,-1.16142935035878,1
"22372","12",18,11,134.216,-0.891118632925657,1
"22373","13",16,13,319.7,-0.285775515484963,1
"22374","14",26,14,209.678,0.287016934702205,1
"22375","15",49,21,926.068,0.752674627610676,1
"22376","16",30,16,187.588,-0.91490098004188,0
"22377","17",28,19,151.238,-0.557811453649108,0
"22378","18",23,14,204.62,-0.304285394021343,0
"22379","19",45,21,597.768,0.254564067111078,0
"22380","20",39,17,420.276,0.683746376927438,0
"22381","1",13,8,92.49,-1.11989236443133,0
"22382","2",18,11,112.318,-0.774654473469132,0
"22383","3",20,12,170.37,-0.121274545357364,0
"22384","4",49,12,495.486,0.402591289386846,0
"22385","5",27,15,189.418,-0.103848950764644,0
"22386","6",15,6,53.23,-1.65297188284342,1
"22387","7",14,8,65.356,-0.838026006137351,1
"22388","8",11,5,79.14,-0.475063981855253,1
"22389","9",24,15,177.282,0.260403464110951,1
"22390","10",12,8,75.158,0.799097476221641,1
"22391","11",6,6,72.188,-1.16142935035878,1
"22392","12",14,8,65.702,-0.891118632925657,1
"22393","13",17,8,181.16,-0.285775515484963,1
"22394","14",17,9,99.666,0.287016934702205,1
"22395","15",18,9,485.748,0.752674627610676,1
"22396","16",12,8,123.33,-0.91490098004188,0
"22397","17",21,9,132.898,-0.557811453649108,0
"22398","18",13,8,127.38,-0.304285394021343,0
"22399","19",38,14,293.124,0.254564067111078,0
"22400","20",27,10,192.17,0.683746376927438,0
"22401","1",12,8,71.67,-1.11989236443133,0
"22402","2",15,9,63.398,-0.774654473469132,0
"22403","3",12,7,147.23,-0.121274545357364,0
"22404","4",38,14,293.718,0.402591289386846,0
"22405","5",17,11,448.74,-0.103848950764644,0
"22406","6",6,5,20.7,-1.65297188284342,1
"22407","7",13,9,45.776,-0.838026006137351,1
"22408","8",8,5,75.46,-0.475063981855253,1
"22409","9",16,11,62.086,0.260403464110951,1
"22410","10",9,8,63.56,0.799097476221641,1
"22411","11",6,6,35.888,-1.16142935035878,1
"22412","12",8,6,39.156,-0.891118632925657,1
"22413","13",13,8,71.42,-0.285775515484963,1
"22414","14",19,10,84.468,0.287016934702205,1
"22415","15",19,12,722.716,0.752674627610676,1
